intervencion_id,meeting_id,fecha,anio,actor,cargo,grupo_actor,topico,keywords,largo_palabras,flag_cotejo,detalle_cotejo,texto
RPM-2013-04-11:5494:1,RPM-2013-04-11,2013-04-11,2013,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,debate,debate,30,False,,El Presidente señor Rodrigo Vergara pregunta sobre los motivos que han llevado a las AFP a vender más de US$1.000 millones en el mercado spot en los últimos cuatro días.
RPM-2013-05-16:5525:1,RPM-2013-05-16,2013-05-16,2013,Sebastián Claro Edwards,Consejero,consejo_votante,mercados_financieros,mercados_financieros,31,False,,"El Consejero señor Sebastián Claro consulta por las expectativas de tasas de interés en Estados Unidos de América, ya que el precio de los bonos estaría sugiriendo un aumento de ellas."
RPM-2013-05-16:5548:2,RPM-2013-05-16,2013-05-16,2013,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,opciones_tpm,opciones_tpm,36,False,,"Al no formularse otros comentarios, siendo la 13:25 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 15:30 horas para tratar las opciones de política monetaria."
RPM-2013-05-16:5556:1,RPM-2013-05-16,2013-05-16,2013,Felipe Larraín Bascuñán,Ministro de Hacienda,ministro_hacienda,acuerdo_comunicado,acuerdo_comunicado,1034,False,,"El señor Felipe Larraín inicia su exposición señalando que el escenario económico internacional no presenta grandes cambios en los países desarrollados, pero se ha observado una desaceleración en las economías emergentes, lo que ha llevado a una corrección de precios de los commodities, con las consiguientes repercusiones que podría tener, en particular, en las economías exportadoras de estos productos. En lo concerniente a la Zona Euro, hace notar que reportó la sexta caída trimestral consecutiva del producto, en un contexto de elevado desempleo, en especial, en las economías con mayores dificultades fiscales. Destaca que Estados Unidos de América ha mostrado indicadores que dan indicios de mejora, pese a la debilidad de la situación económica; que Japón ya comenzó a ejecutar su programa que busca duplicar la base monetaria hacia fines del año 2014 con el fin de estimular la actividad económica; y que en China, los datos sectoriales del mes de abril dan cuenta de que se mantendrá un ritmo de crecimiento similar al del primer trimestre, y que la inflación permanece bajo control. Hace presente que en este escenario, el Fondo Monetario Internacional rebajó en el mes de abril su proyección de crecimiento en el año 2013 para el mundo a 3,3%, desde el 3,5% de enero; y que, de igual forma, disminuyó la proyección de crecimiento para los mercados emergentes desde 5,5% a 5,3%. Acota que los precios de commodities han registrado descensos desde sus niveles del trimestre anterior en vista de las menores perspectivas de demanda. En este contexto, resalta que no solo el Banco Central Europeo y otros países fuertemente afectados por la crisis en Europa, como el Reino Unido, República Checa, Hungría y Polonia, han rebajado recientemente sus tasas de política monetaria, sino que también lo han hecho países como México, Colombia, Turquía, Australia, Corea e India. En lo atinente al ámbito interno, el Ministro de Hacienda menciona que la actividad económica se desaceleró significativamente en el mes de marzo, alcanzando una expansión de solo 3,1%, inferior a las expectativas del mercado y al 3,8% del mes anterior. Al respecto, hace el alcance que en el mes de marzo hubo dos días hábiles menos, lo que era conocido y, por lo tanto, no se puede atribuir a ello la diferencia frente al 4,5% esperado por el mercado. Plantea que, preliminarmente, lo expresado implicaría un crecimiento de 4,4% en el primer trimestre de este año y una importante desaceleración desde el 5,7% del trimestre anterior. Agrega que el segundo trimestre se iniciará con una cifra del mes de abril influida por los eventos asociados al paro portuario, donde también incidirán los dos días hábiles más de dicho mes. Asimismo, plantea que el consumo sigue creciendo, sostenido por la creación de empleo y el aumento de los salarios reales, y que en el mes de marzo, las ventas del comercio minorista subieron 10,2% en doce meses. Con todo, expresa que desde mediados del año 2012 se observa una tendencia a la desaceleración de las colocaciones bancarias, fundamentalmente por una moderación de los créditos comerciales y de consumo y, en menor medida, por los créditos hipotecarios. En cambio, se aprecian con mayor claridad síntomas de una desaceleración de la inversión. En este sentido, indica que de acuerdo con el último Catastro de la Corporación de Bienes de Capital, la inversión proyectada en el año 2013 pasa a US$20.361 millones, desde los US$22.609 millones del catastro anterior, y que las importaciones de bienes de capital crecieron 20,4% durante el primer trimestre, tras el 33,1% del cuarto trimestre de 2012. En su opinión, estos antecedentes son concordantes con una moderación del ritmo de crecimiento de la demanda interna durante el primer trimestre de este año. El señor Felipe Larraín manifiesta que el sector externo chileno sigue afectado por la situación internacional. Sobre este aspecto, señala que durante el primer trimestre, el valor de las exportaciones de bienes a la Unión Europea decreció 4,7% anual, cifra muy similar a la caída de 4,8% registrada en el cuarto trimestre de 2012; y que, además, las exportaciones a China disminuyeron 0,7% en el primer trimestre, tras un aumento de 1% en el trimestre anterior. En materia de inflación, se registró una variación mensual de -0,5% en abril, llegando a 1% en doce meses, y que en el resultado del mes destacó la disminución de los precios de la electricidad y de la gasolina. Señala que la inflación subyacente también se mantiene acotada, ya que el IPCX y el IPCX1 se encuentran en niveles de 1,2% y 1,6%, respectivamente, lo que refleja que ello no se debe solo a factores puntuales transitorios, sino que a una moderación generalizada de precios. Añade que las expectativas de inflación apuntan a que este indicador se ubicaría en 2,5% a fines del presente año y anclado en 3% hacia fines de 2014, de acuerdo a la última Encuesta de Expectativas Económicas del Banco Central de Chile. A su juicio, los datos muestran que se configura un escenario en donde la fortaleza de la demanda interna, que anteriormente contrarrestaba la debilidad de la demanda externa, se desacelera, en un contexto en que no se vislumbra un mejoramiento de la situación internacional, lo que debiera mantener la debilidad del sector exportador. El Ministro de Hacienda señor Felipe Larraín acota que de acuerdo con la Tabla 4 que se contiene en los antecedentes proporcionados para la presente Reunión de Política Monetaria, al mes de octubre de este año se proyecta una inflación en doce meses de 1,9%, inferior al rango del Banco Central de Chile, lo que se suma a una moderación significativa de la demanda interna desde las proyecciones del primer trimestre hacia las proyecciones de los meses siguientes. En su opinión, en este escenario se configuran claramente las condiciones para comenzar un nuevo ciclo de reducción de la Tasa de Política Monetaria, atendido que los riesgos que apuntan a un menor dinamismo se han intensificado pese a la resiliencia que ha mostrado la economía chilena. Además, la inflación se encuentra bajo el rango de política monetaria y con ello se contribuiría a frenar las presiones a la apreciación cambiaria, incentivando al sector exportador y permitiendo contrarrestar los efectos de una menor demanda agregada."
RPM-2013-06-13:5612:1,RPM-2013-06-13,2013-06-13,2013,Matías Bernier Bórquez,Gerente de Mercados Nacionales,staff_tecnico,inflacion,inflacion,85,False,,"El Gerente de Mercados Nacionales señor Matías Bernier hace notar la divergencia entre las proyecciones del mercado y del Banco en materia de inflación y crecimiento. En efecto, precisa que el mercado espera un registro de inflación anual menor que el proyectado por el Banco y un crecimiento de la economía superior a las estimaciones internas. Por lo expuesto, advierte sobre la posibilidad de que el Banco tenga un escenario algo distinto del mercado, como ha ocurrido en otras oportunidades en cuanto a diferentes variables."
RPM-2013-06-13:5620:1,RPM-2013-06-13,2013-06-13,2013,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,debate,debate,25,False,,"El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de División Estudios señor Luis Óscar Herrera y, a continuación, ofrece la palabra para comentarios."
RPM-2013-06-13:5630:1,RPM-2013-06-13,2013-06-13,2013,Enrique Marshall Rivera,Consejero,consejo_votante,acuerdo_comunicado,acuerdo_comunicado,802,False,,"El Consejero señor Enrique Marshall inicia su intervención agradeciendo al staff por el apoyo proporcionado para esta Reunión de Política Monetaria. Expresa que el escenario externo presenta señales mixtas. En efecto, las condiciones financieras muestran un deterioro, lo que se relaciona en parte con la inquietud que genera el inicio del retiro del estímulo monetario aplicado en Estados Unidos de América. En materia de crecimiento, se reafirman las mejores perspectivas para Estados Unidos de América y Japón, sin embargo, Europa sigue en recesión y las economías emergentes, con variantes, continúan entregando señales de desaceleración. Además, los precios de las materias primas permanecen afectados por presiones más bien bajistas, y las monedas de las economías emergentes se han consolidado en niveles más depreciados que los observados meses atrás. Con todo, estima que los movimientos que se han observado deben ser interpretados como avances en la dirección de un crecimiento más equilibrado entre las distintas regiones del mundo y de mercados financieros con precios más normales, lo que tiene una connotación en general positiva. En lo atinente al frente interno, se extienden las señales de moderación o normalización del crecimiento. Al respecto, consigna que el último IMACEC resultó relativamente bajo, con lo cual se han acumulado varios registros con ese mismo sello en los últimos meses. Además, destaca que este comportamiento de la actividad ha afectado tanto a sectores relacionados con recursos naturales como al resto de los sectores. Hace notar que por el lado de la demanda también se observan señales de moderación, aunque estas son más claras en el componente inversión que en el de consumo. Este último se mantiene todavía bastante robusto, respondiendo a las buenas condiciones del mercado laboral y al alto nivel en el que permanecen las expectativas de los consumidores, a lo que se agrega que el nivel de endeudamiento de las personas no constituye actualmente un factor restrictivo para efectos del gasto de los hogares. El Consejero señor Enrique Marshall manifiesta que las condiciones financieras internas permanecen bastante estables y que la evolución del crédito sigue marcada por un comportamiento prudente de oferentes y demandantes, con tasas de variación que se ajustan a la baja. Añade que la inflación continúa mostrando registros anuales bastante reducidos y perspectivas de una gradual normalización. Con todo, las expectativas de inflación permanecen en torno al 3% en el horizonte de política monetaria. Plantea, además, que las expectativas para la TPM han comenzado a incorporar rebajas de tasa en el curso de los próximos meses, lo que ha encontrado sustento no solo en los datos que se han conocido, sino también en las señales entregadas por el Banco Central de Chile. El Consejero señor Enrique Marshall expresa que conforme a los antecedentes descritos, las opciones que surgen con mayor nitidez son las de mantener o bajar la TPM en 25 puntos base, y que en tal sentido, coincide con la minuta de la Gerencia de División Estudios. A su juicio, la TPM se mantiene en niveles relativamente altos comparados con los prevalecientes en economías desarrolladas y, además, se presentan diferenciales de crecimiento y de tasas largas que comienzan a reducirse, por lo que parece razonable evaluar la posibilidad de introducir un ajuste en la TPM, como el sugerido por las expectativas del mercado. Plantea que la pregunta relevante es cuándo se debe iniciar este proceso y que en esa perspectiva se sitúan las dos opciones de política que se plantean en esta oportunidad. En su opinión, la opción de mantener la tasa rectora permite acumular más antecedentes, de manera que de confirmarse las tendencias que se están observando, se procedería sobre bases más firmes y además presenta la ventaja de darle al mercado un mayor tiempo para que asimile e internalice los cambios sugeridos. Si se opta por recortar la TPM en esta Reunión, existe algún riesgo de que el mercado no procese adecuadamente esta decisión, considerando que todavía espera mayoritariamente que se mantenga dicha Tasa. Agrega que en pocas semanas se divulgará el próximo IPoM de junio, lo que servirá para entregar una visión más completa sobre la evolución de la economía y la orientación de la política monetaria y, por lo tanto, lo más recomendable en este contexto es esperar hasta la presentación de ese Informe. En todo caso, estima que en el Comunicado del día de hoy debería aludirse a este tema con motivo de una decisión que parece cada vez más cercana. Antes de concluir su intervención, expresa que un recorte en la TPM facilitará el necesario ajuste que requiere la economía, siempre que no sea seguido por acciones de estímulo adicionales en otros frentes de la política macroeconómica. En virtud de lo expuesto, el Consejero señor Enrique Marshall manifiesta que su voto es por mantener la Tasa de Política Monetaria en su actual nivel de 5% anual."
RPM-2013-06-13:5631:1,RPM-2013-06-13,2013-06-13,2013,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,debate,debate,25,False,,"El Presidente señor Rodrigo Vergara agradece lo expresado por el Consejero señor Enrique Marshall y, a continuación, concede la palabra al Vicepresidente señor Manuel Marfán."
RPM-2013-06-13:5635:1,RPM-2013-06-13,2013-06-13,2013,Consejo del Banco Central de Chile,Consejo,consejo_entidad,acuerdo_comunicado,apertura_cierre,15,False,,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:05 horas.
RPM-2013-07-11:5670:1,RPM-2013-07-11,2013-07-11,2013,Manuel Marfán Lewis,Vicepresidente del Banco Central,consejo_votante,actividad_interna,actividad_interna,32,False,,"El Vicepresidente señor Manuel Marfán observa que para el segundo trimestre del presente año, algunos componentes del PIB Resto se mantienen o aumentan, pero que a su vez, el promedio se reduce."
RPM-2013-07-11:5699:3,RPM-2013-07-11,2013-07-11,2013,Consejo del Banco Central de Chile,Consejo,consejo_entidad,acuerdo_comunicado,acuerdo_comunicado,365,False,,"Conforme a la votación unánime efectuada por los señores Consejeros, el Consejo adoptó el siguiente Acuerdo: N° 200-01-130711 - Tasa de Política Monetaria En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó mantener la Tasa de Interés de Política Monetaria en 5% anual. Al concluir la Reunión, se procede a dar lectura al texto del Comunicado, que es del siguiente tenor: Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 5% anual. En el ámbito externo, las condiciones financieras globales se tornaron más restrictivas, en especial para las economías emergentes, principalmente ante señales de un retiro más temprano del estímulo monetario en Estados Unidos. Los antecedentes recientes para esta economía son positivos y anticipan su recuperación gradual. Se mantiene la recesión de la Eurozona, mientras que las perspectivas de crecimiento para China siguen ajustándose a la baja, al igual que en otras economías emergentes. Los precios de alimentos y metales, incluido el cobre, retrocedieron en las últimas semanas, en tanto que los de los combustibles aumentaron. El dólar se apreció en forma generalizada en los mercados internacionales. En el plano local, los antecedentes recientes muestran que continúa la desaceleración gradual de la actividad y de la demanda interna, especialmente de la inversión. El mercado del trabajo sigue ajustado. El consumo se mantiene dinámico, pero la evolución de las condiciones crediticias y las encuestas de confianza anticipan un menor impulso de esta variable. La inflación total se acercó al rango de tolerancia, de acuerdo a lo previsto, mientras que las medidas subyacentes continúan en valores cercanos a 1% anual. Las expectativas inflacionarias permanecen en torno a la meta en el horizonte de política. La consolidación de las tendencias delineadas en el último IPoM podría requerir de ajustes en la Tasa de Política Monetaria en los próximos meses. El Consejo reafirma su compromiso de conducir la política monetaria con flexibilidad, de manera que la inflación proyectada se ubique en 3% en el horizonte de política. Cambios futuros en la TPM dependerán de las implicancias de las condiciones macroeconómicas internas y externas sobre las perspectivas inflacionarias.”"
RPM-2013-08-13:5703:1,RPM-2013-08-13,2013-08-13,2013,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,mercados_financieros,mercados_financieros,1186,True,NOMBRE_PROPIO_POR_COTEJAR,"El señor Sergio Lehmann inicia su intervención refiriéndose a las principales noticias que han tenido efectos en el plano económico desde la Reunión de Política Monetaria, RPM, precedente. En primer término, indica que en Estados Unidos de América, el señor Lawrence Summers y la señora Janet Yellen figuran como los postulantes favoritos para asumir la presidencia de la Reserva Federal, FED; y que entre ellos, la señora Yellen contaría con el apoyo de varios congresistas, fundamentalmente demócratas, mientras que al señor Summers lo respaldaría el Presidente señor Barack Obama. Agrega que las primeras propuestas en materia fiscal en dicho país se enfocan en una discusión compleja prevista para el mes de septiembre en lo concerniente al techo de la deuda y al presupuesto público; y que, por otra parte, la ciudad de Detroit se declaró en bancarrota y busca reestructurar una deuda ascendente a US$20 billones. En lo atinente a la Zona Euro, destaca la disminución de la tensión política en Portugal y España; que el Fondo Monetario Internacional, FMI, y el Fondo de Estabilización Europeo, EFSF, aprobaron el desembolso del tercer tramo de ayuda a Grecia; que el FMI ha planteado que el Banco Central Europeo podría verse en la necesidad de recortar las tasas de interés y proporcionar ayuda financiera para alentar el crecimiento del bloque monetario; y, por último, que la Canciller alemana señora Angela Merkel ha desestimado la posibilidad de un alza de impuestos en caso de ser reelegida en el mes de septiembre próximo. En cuanto a Japón, señala que la coalición de gobierno se impuso en las elecciones parlamentarias de la Cámara Alta y que con ello, el Primer Ministro señor Shinzo Abe podrá continuar con el programa de estímulo económico de ese país. Hace presente que en China, las autoridades han dado señales que apuntan a un crecimiento no inferior a 7% para este año, generando reacciones positivas en el mercado. Añade que en Italia, la Corte Suprema ratificó la condena penal impuesta al ex Primer Ministro señor Silvio Berlusconi por fraude fiscal, lo que podría debilitar a la coalición de gobierno y generar tensiones. A título de última noticia relevante en esta materia, comenta que en México, el Presidente señor Enrique Peña Nieto anunció reformas estructurales en los sectores petróleo, gas y electricidad, que permitirían la participación de privados. A continuación, el señor Sergio Lehmann menciona los hechos destacados en materia de mercados financieros. En primer término, indica que las condiciones financieras internacionales mostraron leves mejoras, ya que los índices de las bolsas de valores han aumentado y los premios por riesgo han caído levemente. Asimismo, consigna que las tasas de interés de largo plazo en Estados Unidos de América han mostrado relativa estabilidad, anticipando una próxima disminución en el ritmo de compra de activos por parte de la FED, que se iniciaría en el próximo mes de septiembre. Además, el dólar estadounidense se depreció levemente frente a las monedas de otras economías desarrolladas. Por otra parte, señala que el Banco Popular de China inyectó liquidez al sistema financiero a través de operaciones repos, que constituyen las primeras de este tipo desde el mes de febrero último, reflejando cierta preocupación por evitar una disrupción y reestimular la economía de ese país. / - Además, menciona que se ha moderado la salida de capitales desde economías emergentes, mientras que en las desarrolladas continúan los ingresos de ellos. Indica que esta información presenta un rezago de diez días aproximadamente, pero que sobre la base de lo reflejado en las bolsas de valores en los últimos días, particularmente en las economías emergentes, es posible confirmar que se ha registrado un retorno de los flujos de capitales. En materia de política monetaria, destaca el predominio de las decisiones de mantener las tasas rectoras, lideradas por la FED, el Banco Central Europeo, el Banco de Inglaterra y el Banco de Canadá, mientras que el Banco de la Reserva de Australia la redujo en 25 puntos base. Por último, consigna que Perú, Brasil y Turquía volvieron a aplicar medidas tendientes a contener la depreciación de sus monedas. A continuación, el señor Sergio Lehmann exhibe el heat map financiero que se contiene en la lámina N° 5 de la presentación, que permite visualizar el comportamiento de los mercados financieros en materia bursátil; volatilidad; spreads corporativos; spreads soberanos; CDS spreads y condiciones financieras respecto del promedio correspondiente al período comprendido entre el mes de abril de 2004 y el mes de agosto del año en curso. Sobre el particular, resalta un ligero avance en las condiciones financieras, particularmente en Estados Unidos de América; la caída que exhiben los CDS en las economías desarrollas, de Europa periférica y Brasil; como asimismo, la estabilidad de los premios por riesgo en Australia y Nueva Zelanda. En materia de volatilidades, destaca su disminución en las bolsas de valores, particularmente, en las economías emergentes; caídas más moderadas en las bolsas estadounidenses, pero manteniéndose en niveles relativamente bajos en términos históricos. Hace notar, además, la reducción de los spreads corporativos en Estados Unidos de América, así como el incremento de los premios soberanos en América Latina y la relativa estabilidad en las economías emergentes. Menciona, asimismo, el alza experimentada por la mayoría de los centros bursátiles, en especial, en Perú, Colombia y Brasil, en cambio, la bolsa de valores chilena, si bien registró un aumento en el mes de julio último, fue menor que en el resto de los países latinoamericanos. Por su parte, las bolsas de valores estadounidenses tuvieron un rendimiento acotado en el mes pasado, pero acumulan un alza significativa en el transcurso del año. A continuación, el señor Sergio Lehmann hace referencia a la moderación del estímulo monetario por parte de la FED, cuyo inicio se espera para el mes de septiembre próximo, y para tal efecto exhibe los gráficos que se contienen en la lámina N° 9 de la presentación, que dan cuenta de la proyección del stock de activos de la FED como porcentaje del PIB, como también, los activos y exceso de reservas de las empresas bancarias. En primer término, señala que sobre la base de las cifras de los últimos meses y bajo el supuesto que la FED mantendría la compra de activos por montos similares a los actuales hasta el mes de septiembre de este año, los activos de ese Organismo alcanzarían al 23% del PIB en esa fecha. A partir de entonces y en el supuesto que tales compras se reducen a US$43 billones mensuales, el tamaño de sus activos continuaría incrementándose hasta alcanzar al 25% del PIB, alrededor de un año más. Posteriormente, a partir del último trimestre del próximo año, la FED suspendería la compra de activos, pero dado el crecimiento del PIB, se observaría una reducción gradual y lenta de ellos en términos de proporción del Producto Interno Bruto. / Por otra parte, indica que el gráfico de la lámina 9 titulado “FED: Activos y exceso de reservas”, da cuenta de que junto con la compra de activos por parte de la FED, se ha producido también un aumento en el exceso de reservas que mantienen las empresas bancarias estadounidenses."
RPM-2013-08-13:5714:1,RPM-2013-08-13,2013-08-13,2013,Enrique Marshall Rivera,Consejero,consejo_votante,escenario_internacional,escenario_internacional,240,False,,"El Consejero señor Enrique Marshall señala que basado en el buen análisis presentado por el Gerente de Análisis Internacional, se puede concluir que la economía mundial evoluciona positivamente y en este contexto, destaca la estabilización de los mercados financieros y un crecimiento más equilibrado. En su opinión, es preciso profundizar sobre las implicancias que se generan con motivo de la consolidación de la recuperación de la economía de Estados Unidos de América sobre las otras economías, ya que si bien algunas de ellas se verán beneficiadas, tales como México, Europa y particularmente Alemania, las exportadoras de materias primas podrían ser afectadas negativamente. Agrega que en Chile, los sectores ligados a commodities o a minería podrían sufrir ajustes, pero a su vez los sectores exportadores frutícolas y madereros podrían verse favorecidos. A su juicio, este escenario en que la economía de Estados Unidos de América se recupera y la de China, si bien crece a tasas menores que antaño, lo hace al 7,5%, constituye una situación razonable. Asimismo, destaca que la inflación no constituye un tema que genere preocupación en las distintas regiones y que por otra parte, persiste el predominio de las decisiones de mantener las tasas de política monetaria e incluso de reducirlas en algunos países. Por último, agrega que si bien las tasas de interés de largo plazo en las economías desarrolladas han subido, ellas no distan significativamente de los niveles observados en las épocas de mayor crecimiento."
RPM-2013-09-12:5758:1,RPM-2013-09-12,2013-09-12,2013,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,debate,debate,8,False,,El señor Sergio Lehmann responde en términos afirmativos.
RPM-2013-11-19:5864:1,RPM-2013-11-19,2013-11-19,2013,Joaquín Vial Ruiz-Tagle,Consejero,consejo_votante,escenario_internacional,escenario_internacional,364,False,,"El Consejero señor Joaquín Vial resalta la inexistencia de grandes novedades desde la última Reunión, sin perjuicio de lo cual destaca la moderación de la inflación, motivada por la caída de los precios de la energía y de los commodities. En China, en cambio, si bien no exhibe registros elevados, es notable el alza que han experimentado los precios de las viviendas. En materia de tasas de interés, indica que su lectura de las tasas largas en Estados Unidos de América es que alcanzaron un punto relativamente alto, que generó algún grado de preocupación, luego bajaron en tanto se advirtió que el tapering se alejaba; y, actualmente, se ubican muy cerca de ese punto más elevado, a pesar del discurso de la señora Janet Yellen. En su opinión, lo sorprendente es que, a pesar de los mensajes de moderación, las tasas de interés no hayan experimentado una disminución mayor y, por lo tanto, estarían marcando el inicio de la normalización de las tasas largas en dicho país, más allá de la decisión de la propia Reserva Federal. En lo concerniente a China, plantea la conveniencia de efectuar un seguimiento de las reformas anunciadas recientemente. En el corto plazo, en tanto, estima que la fuente de mayor preocupación radica en el alza que exhiben los precios de las viviendas y el riesgo de que pueda traducirse en una restricción crediticia en algún plazo no muy lejano, en especial, atendidas las proyecciones de crecimiento de esa economía para el próximo año. Por otra parte, destaca que los CDS de España hayan caído por debajo de los de Italia, lo que a su juicio, daría cuenta de una situación del sector real que puede ser de interés. Por último, plantea la conveniencia de analizar los escenarios de largo plazo cada cierto tiempo. En su opinión, el panorama económico se ha tornado algo menos auspicioso, lo cual es bienvenido, atendido que la economía mundial estaba creciendo a un ritmo que no era sostenible, reflejándose en alzas de precios de commodities muy significativas, y porque la convergencia no podía continuar materializándose a la velocidad que lo estaba haciendo, especialmente si el mundo desarrollado continuaba creciendo cerca de su potencial."
RPM-2013-11-19:5873:1,RPM-2013-11-19,2013-11-19,2013,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,staff_tecnico,acuerdo_comunicado,acuerdo_comunicado,538,False,,"El señor Claudio Soto prosigue con su presentación señalando que las velocidades de crecimiento de los sectores Resto durante este año han sido, en promedio, más bajas que las observadas el año pasado y que una situación similar exhiben las velocidades de la demanda final. De hecho, manifiesta que la economía se aceleró hacia el término del año pasado, pero experimentó una corrección importante desde comienzos del presente ejercicio. Añade que las tasas de crecimiento promedio del consumo han estado en torno a 6%, algo menores que las registradas el año 2012, pero sus velocidades son claramente más bajas, lo cual sugiere que en los meses venideros se observarán tasas de crecimiento que podrían ser algo inferiores a 5%. Asimismo, plantea que en el mes de septiembre, la actividad mostró una significativa contracción en el margen, sorprendiendo no solo al mercado sino que también a la proyección interna. En todo caso, hace la salvedad que la lectura del dato de dicho mes podría estar distorsionada por la influencia del factor desestacionalización y los ajustes de días hábiles, atendida la incorporación de los feriados irrenunciables en el último tiempo. En materia de expectativas, menciona que las correspondientes a las empresas se mantienen en terreno neutral, pero claramente por debajo de lo observado a comienzos de año; que el principal ajuste lo presenta el sector construcción y en menor grado el sector industria; y que el comercio tuvo un ajuste importante hace cuatro meses, pero en los últimos tres registros exhibe una cierta tendencia al alza. Por su parte, las expectativas de los consumidores se mantienen en niveles optimistas. Añade que la masa salarial todavía presenta tasas de crecimiento relativamente estables, pero en el margen se advierte un grado de desaceleración del empleo. Sobre este aspecto, plantea que el empleo asalariado exhibe signos de desaceleración en los últimos meses, mientras que el empleo por cuenta propia se estabiliza luego de haber experimentado un alza sostenida, lo cual sugiere que las tasas de crecimiento del empleo deberían tender a moderarse en los próximos meses. Los salarios, por su parte, presentan ciertas reducciones en sus tasas de crecimiento. En lo relativo a la inversión, señala que de acuerdo con el último catastro de la Corporación de Bienes de Capital, que corresponde al del mes de septiembre, la inversión en construcción y obras de ingeniería se revisó a la baja para este año y al alza por el período 2014-2015 con motivo de la postergación de algunos proyectos. Agrega que en el margen, los despachos de hormigón y cemento registraron una notoria desaceleración en el mes de octubre, luego de haber presentado un cierto rebote en los meses previos. El señor Claudio Soto manifiesta que las importaciones sorprendieron a la baja en el mes de octubre, debido a la significativa actualización de las cifras de LAN Airlines en materia de aviones y menores importaciones de maquinarias y equipos orientados a la minería y construcción. Puntualiza que algunos indicadores, tales como las ventas mayoristas ligadas a la inversión y la producción local orientada a la inversión, muestran una tendencia a la baja, mientras que las importaciones de maquinarias y equipos exhiben cierta estabilidad, lo cual anticipa bajas tasas de crecimiento en los próximos meses."
RPM-2013-12-12:5936:1,RPM-2013-12-12,2013-12-12,2013,Joaquín Vial Ruiz-Tagle,Consejero,consejo_votante,mercados_financieros,mercados_financieros,133,False,,"El Consejero señor Joaquín Vial manifiesta que el panorama interno se ajusta a lo esperado. En su opinión, si parte de la depreciación del peso se explica por un aumento de las salidas de inversionistas en NDF, ello debería reflejarse en mayores tasas de rendimiento de los bonos que se colocan en el exterior, por lo que plantea la conveniencia de efectuar un seguimiento más sistemático a estas variables. En lo atinente a los salarios de la construcción, hace notar que los trabajadores que intervienen en la etapa final del ciclo de edificación perciben remuneraciones mayores que aquellos que participan en sus etapas iniciales. En consecuencia, no sería adecuado sobredimensionar el repunte que exhiben los salarios en este sector, en el sentido que signifiquen presiones de demanda o generen otro tipo de efectos."
RPM-2013-12-12:5946:1,RPM-2013-12-12,2013-12-12,2013,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,debate,debate,25,False,,"El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de División Estudios señor Luis Óscar Herrera y, a continuación, ofrece la palabra para comentarios."
RPM-2013-12-12:5963:1,RPM-2013-12-12,2013-12-12,2013,Consejo del Banco Central de Chile,Consejo,consejo_entidad,acuerdo_comunicado,apertura_cierre,15,False,,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:10 horas.
